Property ID,Usage,Admininstrated by,Name,Ward Number,Address,Unique ID
1000630100463,TEMPLE,TEMPLE,ARAVAN TEMPLE,63,VELLALORE ROAD,1000631600038
1000630100525,EDUCATIONAL,CORPORATION,CORPORATION PLAY SCHOOL,63,TRICHY ROAD,1000631600039
1000630100001,EDUCATIONAL,CORPORATION,CORPORATION SCHOOL,63,BOYAR STREET,1000631600040
1000630100389,TEMPLE,TEMPLE,LINGESWARAN TEMPLE,63,VELLALORE ROAD,1000631600041
1000630100541,TEMPLE,TEMPLE,CHELLANDI AMMAN TEMPLE,63,VELLALORE ROAD,1000631600042
1000630100542,PUBLIC,CORPORATION,CORPORATION TOILET,63,VELLALORE ROAD,1000631600043
1000630100702,OTHERS,STATE,POLICE STATION,63,VELLALORE ROAD,1000631600044
1000630100702,RESIDENTIAL,STATE,E.E. TAMILNADU  POLICE HOUSEING GR.,63,VELLALORE ROAD,1000631600045
1000630100426,PUBLIC,STATE,POLICE STATION,63,TRICHY ROAD,1000631600046
1000630100537,HOSPITAL,PRIVATE,N.G HOSPITAL,63,TRICHY ROAD,1000631600047
1000630100766,HOSPITAL,STATE,E S I HOSPITAL,63,VASANTHA NAGAR,1000631600048
1000630101494,RESIDENTIAL,PRIVATE,THASAMI PARK RESIDENY,63,THASAMI PARK RESIDENCY,1000631600049
1000630101494,RESIDENTIAL,PRIVATE,THASAMI PARK RESIDENY,63,THASAMI PARK RESIDENCY,1000631600050
1000630100739,TEMPLE,TEMPLE,VINAYAGAR TEMPLE,63,BALAJI NAGAR,1000631600051
1000630101533,TEMPLE,TEMPLE,KATHOLIC CHURCH,63,VASANTHA NAGAR,1000631600052
1000630101529,HOSPITAL,PRIVATE,SRI VIGNESH MEDICAL CENTRE,63,VASANTHA NAGAR,1000631600053
1000630101581,INDUSTRIAL,PRIVATE,RAJA FOUNDARY,63,VASANTHA NAGAR,1000631600054
1000630101581,COMMERCIAL,PRIVATE,HARIRAM AUTO ELECTRONICS,63,VASANTHA NAGAR,1000631600055
1000630101547,RESIDENTIAL,PRIVATE,SARASWATHY APARTMENT,63,THIYAGI SHANMUGA NAGAR,1000631600056
1000630101546,RESIDENTIAL,PRIVATE,KRISHNA APARTMENT,63,THIYAGI SHANMUGA NAGAR,1000631600057
1000630101546,RESIDENTIAL,PRIVATE,KAVERI APARTMENT,63,THIYAGI SHANMUGA NAGAR,1000631600058
1000630101546,RESIDENTIAL,PRIVATE,GOTHAVARI APARTMENT,63,THIYAGI SHANMUGA NAGAR,1000631600059
1000630101546,RESIDENTIAL,PRIVATE,YAMUNA APARTMENT,63,THIYAGI SHANMUGA NAGAR,1000631600060
1000630101546,RESIDENTIAL,PRIVATE,GANGA APARTMENT,63,THIYAGI SHANMUGA NAGAR,1000631600061
1000630101566,INDUSTRIAL,PRIVATE,GECO GRINDINES CENTRE,63,TRICHY ROAD,1000631600062
1000630101548,COMMERCIAL,PRIVATE,HYUNDAI COMPANY,63,TRICHY ROAD,1000631600063
1000630101485,COMMERCIAL,PRIVATE,ETHIRAJ PETROL BANK,63,SATHA KAVA NAGAR,1000631600064
1000630101440,OTHERS,CORPORATION,BOAT HOUSE,63,TRICHY ROAD,1000631600065
1000630101440,TEMPLE,TEMPLE,BLACK MARIAMMAN TEMPLE,63,TRICHY ROAD,1000631600066
1000630101302,TEMPLE,TEMPLE,MADURAI VEERAN TEMPLE,63,KALLUKULI STREET,1000631600067
1000630101304,TEMPLE,TEMPLE,KAMACHIAMMAN TEMPLE,63,KALLUKULI STREET,1000631600068
1000630101117,OTHERS,PRIVATE,D M K MANRAM,63,KALLIMADAI STREET,1000631600069
1000630101303,TEMPLE,TEMPLE,KAMACHIAMMAN TEMPLE,63,ANAIYAN KADU ROAD,1000631600070
1000630101130,PUBLIC,CORPORATION,CORPORATION,63,ANAIYAN KADU ROAD,1000631600071
1000630101407,PUBLIC,CORPORATION,CORPORATION TOILET,63,ANAIYAN KADU ROAD,1000631600072
1000630101828,TEMPLE,TEMPLE,MUNIPPAN TEMPLE,63,ANAIYAN KADU ROAD,1000631600073
1000630101413,OTHERS,CORPORATION,WATER TANK ROOM,63,ANAIYAN KADU ROAD,1000631600074
1000630101211,RESIDENTIAL,PRIVATE,SHRUTHIYALAYA APARTMENT,63,SHRUTHI ENCLAVE,1000631600075
1000630101240,TEMPLE,TEMPLE,VINAYAGAR TEMPLE,63,SHRUTHI ENCLAVE,1000631600076
1000630101326,TEMPLE,TEMPLE,PUDAVIKKARIAMMAN TEMPLE,63,KALLIMADAI STREET,1000631600077
1000630101353,TEMPLE,TEMPLE,PUDAVIKKARIAMMAN TEMPLE,63,KALLIMADAI STREET,1000631600078
1000630101273,TEMPLE,TEMPLE,VINAYAGAR TEMPLE,63,KALLIMADAI STREET,1000631600079
1000540100277,COMMERCIAL,PRIVATE,SAKTHI FINANCE LIMITED,54,DR.NANJAPPA ROAD,1000541600016
1000540100277,INDUSTRIAL,PRIVATE,MAHALINGAM & COMPANY,54,DR.NANJAPPA ROAD,1000541600015
1000540100783,COMMERCIAL,PRIVATE,PUNJAB NATIONAL BANK,54,DR.NANJAPPA ROAD,1000541600014
1000540100009,HOSPITAL,PRIVATE,ARUN HOSPITAL,54,DR.NANJAPPA ROAD,1000541600013
1000540100771,COMMERCIAL,PRIVATE,PETROL BUNK,54,DR.NANJAPPA ROAD,1000541600012
1000540100773,COMMERCIAL,PRIVATE,ADHITHYA AUTO SPARE PARTS,54,DR.NANJAPPA ROAD,1000541600011
1000540100393,HOSPITAL,PRIVATE,REENA CLINIC,54,ANSARI STREET,1000541600070
1000540100415,HOSPITAL,PRIVATE,BALA CLINIC,54,ANSARI STREET,1000541600069
1000540100382,COMMERCIAL,PRIVATE,SRI RAMAN MEDICAL,54,VIVEKANANDA ROAD,1000541600068
1000540100331,INDUSTRIAL,PRIVATE,P&L LTD,54,R N THOTTAM,1000541600067
1000540100674,HOSPITAL,PRIVATE,KALPANA HOSPITAL,54,SASTHIRI ROAD,1000541600066
1000540100294,RESIDENTIAL,PRIVATE,BARSH GANBATH,54,SASTHIRI ROAD,1000541600065
1000540100621,EDUCATIONAL,PRIVATE,SUBURBAN MATRIC HIGHER SECONDARY SCHOOL,54,SASTHIRI ROAD,1000541600064
1000540100757,EDUCATIONAL,CORPORATION,GOVERNMENT SCHOOL,54,SASTHIRI ROAD,1000541600063
1000540100003,COMMERCIAL,PRIVATE,AALYA JEWELLERY,54,SATHYAMOORTHI ROAD,1000541600062
1000540100201,RESIDENTIAL,PRIVATE,VISWAS NEST APARTMENT,54,KALIDAS ROAD,1000541600061
1000540100287,COMMERCIAL,PRIVATE,ICICI BANK,54,DESABANDU STREET,1000541600060
1000540100288,RESIDENTIAL,PRIVATE,RAMANI RAJGRIGHAM APARTMENT,54,SASTHIRI ROAD,1000541600059
1000540100656,MARRIAGE HALL,PRIVATE,S N V KALYANA MANDABAM,54,MALAVIA STREET,1000541600058
1000540100612,RESIDENTIAL,PRIVATE,SEETHARAMAN APARTMENT,54,MALAVIA STREET,1000541600057
1000540100660,RESIDENTIAL,PRIVATE,GOWTHAM ENCLAVE,54,SAROJINI STREET,1000541600056
1000540100360,RESIDENTIAL,PRIVATE,AYODLYA APARTMENT,54,ANSARI STREET,1000541600055
1000540100363,COMMERCIAL,PRIVATE,ELITE FURNITURE,54,ANSARI STREET,1000541600054
1000540100050,COMMERCIAL,PRIVATE,JOHNIRON TRAJERS,54,KALAPPAN STREET,1000541600053
1000540100429,COMMERCIAL,PRIVATE,TATA MOTORS,54,SENGUPTA STREET,1000541600052
1000540100394,COMMERCIAL,PRIVATE,THARAKARAM SILKS,54,RAJAJI ROAD,1000541600051
1000540100436,COMMERCIAL,PRIVATE,IBM ADVANCET,54,SENGUPTA STREET,1000541600050
1000540100047,RESIDENTIAL,PRIVATE,RAMANIS CASTLE,54,SENGUPTA STREET,1000541600049
1000540100593,COMMERCIAL,PRIVATE,CITY UNION BANK,54,SAROJINI STREET,1000541600048
1000540100589,RESIDENTIAL,PRIVATE,RADHAKRISHNA APARTMENT,54,SAROJINI STREET,1000541600047
1000540100034,COMMERCIAL,PRIVATE,SIRAJ LODGE,54,SENGUPTA STREET,1000541600046
1000540100490,OFFICE,CENTRAL,BSNL OFFICE,54,MANI'S COLONY,1000541600045
1000540100427,RESIDENTIAL,PRIVATE,ATULYA HOMES,54,ANSARI STREET,1000541600044
1000540100454,COMMERCIAL,PRIVATE,ALANGAR HOTEL,54,KALINGARAYAN STREET,1000541600043
1000540100011,COMMERCIAL,PRIVATE,S P S TRAVELS,54,RAM NAGAR,1000541600042
1000540100776,COMMERCIAL,PRIVATE,MAVUKARAI HOTELS(P) LTD,54,RAM NAGAR,1000541600041
1000540100772,COMMERCIAL,PRIVATE,EMBASY HOTEL,54,DR.NANJAPPA ROAD,1000541600010
1000540100348,HOSPITAL,PRIVATE,NSP HOSPITAL,54,DR.NANJAPPA ROAD,1000541600009
1000540100779,PUBLIC,STATE,CENTRAL JAIL,54,DR.NANJAPPA ROAD,1000541600008
1000540100779,HOSPITAL,STATE,ESI DISPENSARY,54,DR.NANJAPPA ROAD,1000541600007
1000540100782,COMMERCIAL,PRIVATE,K R BAKES,54,DR.NANJAPPA ROAD,1000541600006
1000540100782,COMMERCIAL,PRIVATE,HOTEL TAMILNADU,54,DR.NANJAPPA ROAD,1000541600005
1000540100779,OTHERS,STATE,B3 POLICE STATION,54,DR.NANJAPPA ROAD,1000541600004
1000540100780,BUS STAND,STATE,GANDHIPURM TOWN BUS STAND,54,BHARATHIYAR ROAD,1000541600003
1000540100781,RESIDENTIAL,STATE,POLICE QUARTERS,54,BHARATHIYAR ROAD,1000541600002
1000540100770,OTHERS,STATE,DR AMBEDKHAR HOSTEL GOVT COLLEGE BOYS,54,BALA SUNDARAM ROAD,1000541600001
1000640101489,RESIDENTIAL,PRIVATE,THASAMI ENCLAVE APPARTMENT,64,BRINDHAVAN COLONY,1000641600007
1000640100655,EDUCATIONAL,PRIVATE,K R A MATRIC SCHOOL,64,KAMARAJ ROAD,1000641600039
1000640101100,TEMPLE,TEMPLE,AMMAN TEMPLE,64,BRINDHAVAN COLONY,1000641600038
1000640101198,COMMERCIAL,PRIVATE,SECRETARY MARXIST SANGAM,64,KULATHERI ROAD,1000641600037
1000640101205,COMMERCIAL,PRIVATE,DMK SANGAM,64,KULATHERI ROAD,1000641600036
1000640100587,TEMPLE,TEMPLE,MADURAI VEERAN TEMPLE,64,C M C COLONY,1000641600035
1000640101597,TEMPLE,TEMPLE,PERUMAL TEMPLE,64,UPPILIPALAYAM MAIN ROAD,1000641600034
1000640101673,TEMPLE,TEMPLE,THIRUMURAGAN TEMPLE,64,UPPILIPALAYAM MAIN ROAD,1000641600033
1000640100681,OFFICE,CORPORATION,ASSISTANT ENGINEER OFFICE,64,UPPILIPALAYAM MAIN ROAD,1000641600032
1000640101312,EDUCATIONAL,STATE,GOVERNMENT HIGHER SECONDARY SCHOOL,64,C M C COLONY,1000641600031
1000640100064,HOSPITAL,PRIVATE,PERKS MEDICAL CENTRE,64,PERKS COMPOUND,1000641600030
1000640101580,OFFICE,CORPORATION,TAX COLLECTION OFFICE,64,TAMIL NADU HOUSING BOARD,1000641600029
1000640101580,MARRIAGE HALL,CORPORATION,J.J.THIRUMANA MANDAPAM,64,TAMIL NADU HOUSING BOARD,1000641600028
1000640101352,TEMPLE,TEMPLE,KARUPPARAYAN TEMPLE,64,BRINDHAVAN COLONY,1000641600027
1000640101405,INDUSTRIAL,PRIVATE,AMBAL INDUSTRIAL,64,BRINDHAVAN COLONY,1000641600026
1000640101351,TEMPLE,TEMPLE,AMMAN TEMPLE,64,SRINIVASA NAGAR,1000641600025
1000640101109,EDUCATIONAL,PRIVATE,RAJA INSTITUTE,64,JAYA SHREE NAGAR,1000641600024
1000640101355,COMMUNITY HALL,CORPORATION,CO-OPERATIVE SOCIETY,64,SRINIVASA NAGAR,1000641600023
1000640101554,EDUCATIONAL,PRIVATE,RAJA INSTITUTE,64,SRINIVASA NAGAR,1000641600022
1000640100967,TEMPLE,TEMPLE,SRINIVASA PERUMAL TEMPLE,64,SRINIVASA NAGAR,1000641600021
1000640101048,COMMERCIAL,PRIVATE,SRI RANGA INDUSTRIAL,64,SRINIVASA NAGAR,1000641600020
1000640101076,COMMERCIAL,PRIVATE,S.R ENGINEERING,64,JAYA SHREE NAGAR,1000641600019
1000640101041,RESIDENTIAL,STATE,TAMIL NADU HOUSING BOARD DIVISION II SINGANALLUR,64,TAMIL NADU HOUSING BOARD,1000641600018
1000640100046,COMMUNITY HALL,CORPORATION,CORPORATION COMMUNITY HALL,64,KAMALA MILL KUTTAI,1000641600017
1000640100034,OFFICE,CORPORATION,CORPORATION OFFICE,64,KAMALA MILL KUTTAI,1000641600016
1000640100939,PUBLIC,CORPORATION,CORPORATION TOILET,64,KAMALA MILL KUTTAI,1000641600015
1000640100001,COMMERCIAL,PRIVATE,MUSLIM MUNETRA KALAGAM,64,KAMARAJAR ROAD,1000641600014
1000640100939,BUS STAND,STATE,SINGANALLUR BUS STAND,64,KAMALA MILL KUTTAI,1000641600013
1000640101293,COMMERCIAL,PRIVATE,CATHOLIC SYRIAN BANK,64,KAMARAJAR ROAD,1000641600012
1000640100911,ABANDONED,CORPORATION,CORPORATION BUILDING,64,KAKKAN NAGAR,1000641600011
1000640100783,RESIDENTIAL,PRIVATE,MALLIGAI APARTMENT,64,TAMIL NADU HOUSING BOARD,1000641600010
1000640100730,TEMPLE,TEMPLE,IYYAPPAN TEMPLE,64,TAMIL NADU HOUSING BOARD,1000641600009
1000640100607,OTHERS,PRIVATE,SINGAI HOUSE OWNERS ASSOCIATION,64,TAMIL NADU HOUSING BOARD,1000641600008
1000640100606,TEMPLE,TEMPLE,MARIYAMMAN TEMPLE,64,KAKKAN NAGAR,1000641600006
1000640100897,OTHERS,PRIVATE,SECRETARY KERALA SAMAJAM,64,KAKKAN NAGAR,1000641600005
1000640100832,WEEKLY MARKET,CORPORATION,UZHAVAR MARKET,64,TAMIL NADU HOUSING BOARD,1000641600004
1000640100832,PUBLIC,CORPORATION,CORPORATION TOILET,64,TAMIL NADU HOUSING BOARD,1000641600003
1000640100820,EDUCATIONAL,PRIVATE,VENKATALAKSHMI  SCHOOL,64,VENKATALAKSHMI NAGAR,1000641600002
1000640100820,MARRIAGE HALL,PRIVATE,VENKATALAKSHMI THIRUMANA MANDAPAM,64,VENKATALAKSHMI NAGAR,1000641600001
1000620100248,HOSPITAL,PRIVATE,VELA HOSPITAL,62,RELIANCE GARDEN,1000621600001
1000620100147,PARK,CORPORATION,GANDHI PARK,62,KRISHNA GARDENS,1000621600002
1000620100224,TEMPLE,TEMPLE,VINAYAGAR TEMPLE,62,VINAYAGAR KOVIL NORTH STREET,1000621600003
1000620100395,PUBLIC,CORPORATION,CORPORATION TOILET,62,VASANTHA MILL ROAD,1000621600004
1000620100279,TEMPLE,TEMPLE,MARIYAMMAN TEMPLE,62,CHINNA GURUSAMY LAYOUT,1000621600005
1000620100359,TEMPLE,TEMPLE,CHURCH,62,IYAR LAYOUT FOURTH STREET,1000621600006
1000620100319,TEMPLE,TEMPLE,MUTHUMARIYAMMAN TEMPLE,62,IYAR LAYOUT FOURTH STREET,1000621600007
1000620100319,TEMPLE,TEMPLE,VINAYAGAR TEMPLE,62,IYAR LAYOUT FOURTH STREET,1000621600008
1000620100319,EDUCATIONAL,CORPORATION,CORPORATION SCHOOL,62,IYAR LAYOUT FOURTH STREET,1000621600009
1000620100291,EDUCATIONAL,CORPORATION,CHILD PLAY SCHOOL,62,IYAR LAYOUT,1000621600010
1000620100472,TEMPLE,TEMPLE,MUTHU MARIAMMAN TEMPLE,62,NORTH STREET,1000621600011
1000620100471,OTHERS,CORPORATION,COIMBATORE CORPORATION SOCIETY,62,NORTH STREET,1000621600012
1000620100517,INDUSTRIAL,PRIVATE,CITY TEXTILES (P) LTD,62,DHANAPAL LAYOUT FIRST STREET,1000621600013
1000620101460,TEMPLE,TEMPLE,SAKTHI MARIYAMMAN TEMPLE,62,N G R STREET,1000621600014
1000620100966,EDUCATIONAL,PRIVATE,KIDS PLAY  SCHOOL,62,NEELIKONAMPALAYAM ROAD,1000621600015
1000620100094,EDUCATIONAL,PRIVATE,PLAY SCHOOL,62,NEHRU POONGA ROAD,1000621600016
1000620100019,TEMPLE,TEMPLE,MAHALAKSHMI TEMPLE,62,NEELIKONAMPALAYAM ROAD,1000621600017
1000620101450,TEMPLE,TEMPLE,CHURCH,62,NEHRU POONGA ROAD,1000621600018
1000620100051,MARRIAGE HALL,PRIVATE,SRI BALAJI MAHAL THIRUMANA MANDAPAM,62,NEHRU POONGA ROAD,1000621600019
1000620100044,TEMPLE,TEMPLE,CHURCH,62,NEHRU POONGA ROAD,1000621600020
1000620100883,MARRIAGE HALL,PRIVATE,ARUL SHAKTHI KALYANA MANDAPAM,62,NEELIKONAMPALAYAM ROAD,1000621600021
1000620101165,TEMPLE,TEMPLE,VELLAI MUNIYAPPA TEMPLE,62,KANGUWAR STREET,1000621600022
1000620100753,EDUCATIONAL,PRIVATE,N.M MATRICULATION SCHOOL,62,N.K.G.NAGAR,1000621600023
1000620101492,TEMPLE,TEMPLE,CHURCH,62,JAYA NAGAR,1000621600024
1000620100883,TEMPLE,TEMPLE,VINAYAKAR TEMPLE,62,NEELIKONAMPALAYAM ROAD,1000621600025
1000620101516,TEMPLE,TEMPLE,MUTHUMARIYAMMAN TEMPLE,62,JAYA NAGAR,1000621600026
1000620101528,TEMPLE,TEMPLE,BALA DHANDAYUATHAPANI TEMPLE,62,JAYA NAGAR,1000621600027
1000580100841,PUBLIC,CORPORATION,PUBLIC TOILET,58,CHINNA THOTTAM STREET,1000581600001
1000580101830,TEMPLE,TEMPLE,SAKTHI VINAYAKAR TEMPLE,58,JOTHI NAGAR 6,1000581600002
1000580102051,RESIDENTIAL,PRIVATE,ANUGRAGA APARTMENTS,58,THULASIAMMAL LAYOUT,1000581600003
1000580102137,TEMPLE,TEMPLE,MARIYAMMAN TEMPLE,58,KAMARAJ ROAD,1000581600004
1000580101993,PARK,PRIVATE,CHILDREN PARK,58,THULASIAMMAL LAYOUT,1000581600005
1000580100112,TEMPLE,TEMPLE,SHALOMJAPANEDU CHURCH,58,MADURAI VEERAN KOVIL STREET,1000581600006
1000580102116,EDUCATIONAL,PRIVATE,GANDHI DIAMOND JUBILEE SCHOOL,58,THULASIAMMAL LAYOUT,1000581600007
1000580101725,RESIDENTIAL,PRIVATE,ANUGRAGA APARTMENTS,58,KAMARAJ ROAD,1000581600008
1000580101795,EDUCATIONAL,PRIVATE,BALAMURUGA VIDHALYA HIGHER SECONDARY SCHOOL,58,A K G NAGAR,1000581600009
1000580100340,PUBLIC,CORPORATION,EB TOWER,58,THACHAN THOTTAM STREET,1000581600010
1000580100352,COMMUNITY HALL,CORPORATION,COMMUNITY HALL,58,THACHAN THOTTAM STREET,1000581600011
1000580100226,TEMPLE,TEMPLE,MARIYAMMAN TEMPLE,58,METHA LAYOUT,1000581600012
1000580100211,EDUCATIONAL,PRIVATE,ELEMENTRY SCHOOL,58,RAMASAMY LAYOUT,1000581600013
1000580100291,PUBLIC,CORPORATION,PUBLIC TOILET,58,METHA LAYOUT,1000581600014
1000580102620,EDUCATIONAL,PRIVATE,BHARATH SCHOOL,58,VIJAYALAKSHMI NAGAR,1000581600015
1000580102661,TEMPLE,TEMPLE,SITHI VINAYAGAR TEMPLE,58,SAKKARIAR CHETTIYAR STREET,1000581600016
1000580102448,TEMPLE,TEMPLE,MARIYAMMAN TEMPLE,58,NEELIKONAMPALAYAM ROAD,1000581600017
1000580102445,TEMPLE,TEMPLE,PAYCHIYAMMAL TEMPLE,58,ANNA NAGAR,1000581600018
1000580100175,TEMPLE,TEMPLE,PERUMAL TEMPLE,58,KANIKONAR STREET,1000581600019
1000580100072,TEMPLE,TEMPLE,SRI GOPALA KRISHNA PERUMAL TEMPLE,58,NEELIKONAMPALAYAM ROAD,1000581600020
1000580100071,TEMPLE,TEMPLE,MALLISHWARI AMMAN TEMPLE,58,N .R. NAIDU STREET,1000581600021
1000580102197,PUBLIC,CORPORATION,LIBRARY,58,PERIYA STREET,1000581600022
1000580102930,TEMPLE,TEMPLE,AARAVAN TEMPLE,58,RANGAGOUNDER STREET,1000581600023
1000580100064,TEMPLE,TEMPLE,VINAYAGAR TEMPLE,58,PERIYA STREET,1000581600024
1000580100838,EDUCATIONAL,PRIVATE,ELEMENTRY SCHOOL,58,PERIYA STREET,1000581600025
1000580100901,PUBLIC,CORPORATION,PUBLIC TOILET,58,THACHAN THOTTAM STREET,1000581600026
1000580100901,PARK,CORPORATION,CHILDREN PARK,58,THACHAN THOTTAM STREET,1000581600027
1000580101661,TEMPLE,TEMPLE,SAKTHI VINAYAKAR TEMPLE,58,SAKTHI NAGAR,1000581600028
1000580101650,TEMPLE,TEMPLE,VINAYAGAR TEMPLE,58,RAMANUJA NAGAR,1000581600029
1000580101474,MARRIAGE HALL,PRIVATE,RANGASAMY THIRUMANA MAHAL,58,RAMANUJA NAGAR MAIN ROAD,1000581600030
1000580101349,COMMUNITY HALL,CORPORATION,COMMUNITY HALL,58,VINAYAGAR NAGAR,1000581600031
1000580101843,INDUSTRIAL,PRIVATE,KASTHURI &SONS LIMITED,58,BANGARU LAYOUT,1000581600032
1000580100642,CREMATORIUM,CORPORATION,ELECTRICAL CREMATORIUM,58,BANGARU LAYOUT,1000581600033
1000580100530,TEMPLE,TEMPLE,OM SHAKTHI AMMAN TEMPLE,58,AVM GARDEN,1000581600034
1000580100535,TEMPLE,TEMPLE,VINAYAGAR TEMPLE,58,PACHAPALAYAM THOTTAM,1000581600035
1000580101232,TEMPLE,TEMPLE,VINAYAGAR TEMPLE,58,BHARATH NAGAR,1000581600036
1000580101179,PUBLIC,CORPORATION,PUBLIC TOILET,58,BHARATH NAGAR,1000581600037
1000580103002,TEMPLE,TEMPLE,SREE SIVASAKTHI VINAYAGAR TEMPLE,58,SIVA NAGAR,1000581600038
1000580101719,EDUCATIONAL,PRIVATE,N G RAMASAMY HIGHER SECONDARY SCHOOL,58,KAMARAJ ROAD,1000581600039
1000580101407,TEMPLE,TEMPLE,SAKTHI VINAYAKAR TEMPLE,58,RAMASWAMY NAGAR EXTENSION,1000581600040
1000580101326,PUBLIC,CORPORATION,PUBLIC TOILET,58,K J GARDEN,1000581600041
1000580102820,EDUCATIONAL,PRIVATE,GANDHI DIAMOND JUBILEE SCHOOL,58,KAMARAJ ROAD,1000581600042
1000580102838,EDUCATIONAL,PRIVATE,GANTHI CONTERMINOUS MEMORIAL MIDDLE SCHOOL,58,KAMARAJ ROAD,1000581600043
1000580102896,COMMERCIAL,PRIVATE,HOTEL ALOFT,58,SIVA NAGAR,1000581600044
1000580102868,INDUSTRIAL,PRIVATE,KASTHURI &SONS LIMITED,58,VIVEKANANDA NAGAR,1000581600045
1000580103028,INDUSTRIAL,PRIVATE,BALA SUBHARAMANIYA MILLS LTD,58,KAMARAJ ROAD,1000581600046
1000580101034,TEMPLE,TEMPLE,BATHRAKALIAMMAN TEMPLE,58,DHAMODHARSWAMY LAYOUT,1000581600047
1000580101043,COMMERCIAL,PRIVATE,MANIS THEATRE,58,VIJAYALAKSHMI NAGAR,1000581600048
1000580102756,INDUSTRIAL,PRIVATE,KARTHIKAYA MILLS LIMITED,58,RAJIV MAIN ROAD,1000581600049
1000580102788,TEMPLE,TEMPLE,KARPAKA VINAYAGAR TEMPLE,58,R V L STREET,1000581600050
1000580102713,OFFICE,STATE,EB OFFICE,58,AMBEDKAR VEETHI,1000581600051
1000580102541,TEMPLE,TEMPLE,MUNIAPPAN TEMPLE,58,SAKKARIAR CHETTIYAR STREET,1000581600052
1000580100313,TEMPLE,TEMPLE,KARPAKA VINAYAGAR TEMPLE,58,NEELIKONAMPALAYAM ROAD,1000581600053
1000580100297,TEMPLE,TEMPLE,SAKTHI VINAYAGAR VAITHEESVARAN TEMPLE,58,VARADHARAJAPURAM MEDU SECOND STREET,1000581600054
1000580102153,TEMPLE,TEMPLE,CHITHI VINAYAGAR TEMPLE,58,VALLUVAR NAGAR,1000581600055
1000570102703,TEMPLE,TEMPLE,MARIYAMMAN KOVIL,57,KAMARAJ ROAD,1000571600001
1000570100852,EDUCATIONAL,PRIVATE,K S G ARTS & SCIENCE COLLEGE,57,METHA LAYOUT,1000571600002
1000570101010,TEMPLE,TEMPLE,VINAYAGAR KOVIL,57,SIVARAM NAGAR,1000571600003
1000570101101,TEMPLE,TEMPLE,CHURCH,57,KAMARAJ ROAD,1000571600004
1000570102850,TEMPLE,TEMPLE,SELVA VINAYAGAR TEMPLE,57,MAHALAKSHMI NAGAR,1000571600005
1000570100211,TEMPLE,TEMPLE,NELIAMMAN KOVIL,57,PERIYAR NAGAR,1000571600006
1000570100191,TEMPLE,TEMPLE,SIDDHI VINAYAKAR KOVIL,57,MASAKALI PALAYAM ROAD,1000571600007
1000570101545,COMMERCIAL,PRIVATE,ROJA MESS,57,KAMARAJ ROAD,1000571600008
1000570101547,HOSPITAL,PRIVATE,SRINIVASH DENTAL CLINIC,57,KAMARAJ ROAD,1000571600009
1000570102244,TEMPLE,TEMPLE,VARA SAKTHI VINAYAGAR KOVIL,57,LAKSHMI PURAM STREET-5,1000571600010
1000570100266,EDUCATIONAL,PRIVATE,A D VIDHYALAYA SCHOOL,57,MASAKALI PALAYAM ROAD,1000571600011
1000570102331,TEMPLE,TEMPLE,SELVA MARIYAMMAN KOVIL,57,LAKSHMI PURAM STREET-1,1000571600012
1000570102243,TEMPLE,TEMPLE,SRI SELVAVINAYAGAR KOVIL,57,LAKSHMI PURAM STREET-1,1000571600013
1000570102134,TEMPLE,TEMPLE,SIDDHI VINAYAKAR KOVIL,57,GANDHI PUDUR,1000571600014
1000570102552,OFFICE,CENTRAL,BSNL OFFICE,57,KAMARAJ ROAD,1000571600015
1000570101767,HOSPITAL,PRIVATE,BANGARAU HOSPITAL,57,KAMARAJ ROAD,1000571600016
1000570103095,PUBLIC,STATE,RATION SHOP,57,MUTHU NAGAR,1000571600017
1000570103191,EDUCATIONAL,PRIVATE,OXFORD SCHOOL,57,MUTHU NAGAR,1000571600018
1000570103220,EDUCATIONAL,PRIVATE,VISHNU VIDHALAYA HIGHER SECONDRY SCHOOL,57,BHARATHI NAGAR-3,1000571600019
1000570103267,HOSPITAL,PRIVATE,RAM VEL HOSPITAL,57,BHARATHI NAGAR-3,1000571600020
1000570100031,HOSPITAL,STATE,E S I HOSPITAL,57,KAMARAJ ROAD,1000571600021
1000570102174,TEMPLE,TEMPLE,PATTATHU ESWARI KOVIL,57,A K G NAGAR,1000571600022
1000570101704,COMMERCIAL,PRIVATE,MANIS THEATRE,57,ANDAL NAGAR-2,1000571600023
1000570101528,TEMPLE,TEMPLE,MEENAKTCHI SUNDRESWARAR THIRUKOVIL,57,CHITHRA COLONY,1000571600024
1000570101579,MARRIAGE HALL,PRIVATE,MANI MAHAL,57,CHITHRA COLONY,1000571600025
1000570101594,EDUCATIONAL,PRIVATE,SHIMMA SCHOOL,57,RAJALAKSHMI NAGAR,1000571600026
1000570100052,TEMPLE,TEMPLE,ANNAMAR KOVIL,57,VELAPPAN NAGAR,1000571600027
1000570101455,TEMPLE,TEMPLE,MEL MARUVATHUR AATHI PARASAKTHI MADAM,57,RAJALAKSHMI NAGAR,1000571600028
1000570101396,EDUCATIONAL,CORPORATION,CORPORATION SCHOOL,57,SUBBAIYA STREET,1000571600029
1000570101236,TEMPLE,TEMPLE,VEERA KAMATCHI AMMAN KOVIL,57,VINAYAKAR KOVIL STREET,1000571600030
1000570101290,TEMPLE,TEMPLE,ALAGUMARIAMMAN TEMPLE,57,VINAYAKAR KOVIL STREET,1000571600031
